ID or #		Start	End	Type	Contig
BMIABBIL_03593		3761347	3761955	complete	contig_1:4123951-4124559
BMIABBIL_03598		3770243	3771379	complete	contig_1:4124666-4125802
BMIABBIL_03599		3771382	3771744	complete	contig_1:4125805-4126167
BMIABBIL_03600		3772281	3774194	complete	contig_1:4126704-4128617
BMIABBIL_03601		3774424	3775572	complete	contig_1:4128847-4129995
BMIABBIL_03602		3775572	3776159	complete	contig_1:4129995-4130582
BMIABBIL_03603		3776171	3776380	complete	contig_1:4130594-4130803
BMIABBIL_03604		3776665	3777027	complete	contig_1:4131088-4131450
BMIABBIL_03605		3777399	3779054	complete	contig_1:4138386-4140041
BMIABBIL_03606		3779054	3779830	complete	contig_1:4140041-4140817
BMIABBIL_03607		3779827	3781017	complete	contig_1:4140814-4142004
BMIABBIL_03608		3781215	3781688	complete	contig_1:4142070-4142543
BMIABBIL_03609		3781741	3782562	complete	contig_1:4144031-4144852
BMIABBIL_03610		3782642	3783661	complete	contig_1:4144932-4145951
BMIABBIL_03611		3783661	3784128	complete	contig_1:4145951-4146418
BMIABBIL_03612		3784191	3784442	complete	contig_1:4146481-4146732
BMIABBIL_03613		3784584	3785015	complete	contig_1:4146874-4147305
BMIABBIL_03614		3785260	3786804	complete	contig_1:4147550-4149094
BMIABBIL_03615		3786838	3788097	complete	contig_1:4149128-4150387
BMIABBIL_03616		3788101	3789060	complete	contig_1:4150391-4151350
BMIABBIL_03617		3789047	3790081	complete	contig_1:4151337-4152371
BMIABBIL_03618		3790320	3791345	complete	contig_1:4152610-4153635
BMIABBIL_03619		3791355	3792551	complete	contig_1:4153645-4154841
BMIABBIL_03620		3792826	3793698	complete	contig_1:4155116-4155988
BMIABBIL_03621		3793987	3794919	complete	contig_1:4156277-4157209
BMIABBIL_03622		3794929	3795975	complete	contig_1:4157219-4158265
BMIABBIL_03623		3795979	3796938	partial	contig_1:4158269-4159151
BMIABBIL_03634		3807064	3808134	partial	contig_1:4167305-4167447
BMIABBIL_03635		3808540	3809817	complete	contig_1:4167853-4169130
BMIABBIL_03636		3809825	3810304	complete	contig_1:4169138-4169617
BMIABBIL_03637		3810343	3811152	complete	contig_1:4169656-4170465
BMIABBIL_03638		3811250	3811417	complete	contig_1:4170563-4170730
BMIABBIL_03639		3811438	3811674	complete	contig_1:4170751-4170987
BMIABBIL_03640		3811891	3812559	complete	contig_1:4171204-4171872
BMIABBIL_03641		3812731	3813951	complete	contig_1:4172044-4173264
BMIABBIL_03642		3813929	3814387	complete	contig_1:4173242-4173700
BMIABBIL_03643		3814494	3815090	complete	contig_1:4173807-4174403
BMIABBIL_03644		3815127	3815768	complete	contig_1:4174440-4175081
BMIABBIL_03645		3815863	3816549	complete	contig_1:4175176-4175862
BMIABBIL_03646		3816676	3817539	complete	contig_1:4175989-4176852
BMIABBIL_03647		3817760	3818584	complete	contig_1:4177073-4177897
BMIABBIL_03648		3818874	3819491	complete	contig_1:4178187-4178804
BMIABBIL_03649		3819488	3821170	complete	contig_1:4178801-4180483
BMIABBIL_03650		3821428	3822051	complete	contig_1:4180741-4181364
BMIABBIL_03651		3822106	3822381	complete	contig_1:4181419-4181694
BMIABBIL_03652		3822400	3824508	complete	contig_1:4181713-4183821
BMIABBIL_03653		3824515	3825204	complete	contig_1:4183828-4184517
BMIABBIL_03654		3825210	3827291	complete	contig_1:4184523-4186604
BMIABBIL_03655		3827460	3828665	complete	contig_1:4186773-4187978
BMIABBIL_03656		3828945	3830336	complete	contig_1:4188258-4189649
BMIABBIL_03657		3830457	3832166	complete	contig_1:4189770-4191479
BMIABBIL_03658		3832219	3834537	partial	contig_1:4191532-4192584,contig_1:4194011-4195162
BMIABBIL_03659		3834547	3835929	complete	contig_1:4195172-4196554
BMIABBIL_03660		3836222	3836316	complete	contig_1:4196847-4196941
BMIABBIL_03661		3836953	3838137	complete	contig_1:4197578-4198762
BMIABBIL_03662		3838248	3839171	complete	contig_1:4198873-4199796
BMIABBIL_03663		3839175	3839993	complete	contig_1:4199800-4200618
BMIABBIL_03664		3840215	3840508	partial	contig_1:4200840-4201120
BMIABBIL_03665		3840549	3841787	partial	contig_1:4217173-4218402
BMIABBIL_03666		3841950	3842402	complete	contig_1:4219363-4219815
BMIABBIL_03667		3842455	3843789	complete	contig_1:4219868-4221202
BMIABBIL_03668		3843964	3845730	complete	contig_1:4221377-4223143
BMIABBIL_03669		3845776	3847167	complete	contig_1:4223901-4225292
BMIABBIL_03670		3847305	3848624	complete	contig_1:4225430-4226749
BMIABBIL_03671		3848634	3850136	complete	contig_1:4226759-4228261
BMIABBIL_03672		3850136	3850726	complete	contig_1:4228261-4228851
BMIABBIL_03673		3850802	3851092	complete	contig_1:4232318-4232608
BMIABBIL_03674		3851096	3852784	complete	contig_1:4232612-4234300
BMIABBIL_03675		3853553	3853642	complete	contig_1:4235069-4235158
BMIABBIL_03676		3853922	3855106	complete	contig_1:4235438-4236622
BMIABBIL_03677		3855114	3855611	complete	contig_1:4236630-4237127
BMIABBIL_03678		3855608	3855970	complete	contig_1:4237124-4237486
BMIABBIL_03679		3855960	3856307	complete	contig_1:4237476-4237823
BMIABBIL_03680		3856415	3856864	complete	contig_1:4237931-4238380
BMIABBIL_03681		3856911	3858404	complete	contig_1:4238427-4239920
BMIABBIL_03682		3858401	3860116	complete	contig_1:4239917-4241632
BMIABBIL_03683		3860283	3861176	complete	contig_1:4241799-4242692
BMIABBIL_03684		3861173	3861349	complete	contig_1:4242689-4242865
BMIABBIL_03685		3861349	3861987	partial	contig_1:4243411-4244011
BMIABBIL_03686		3861987	3862472	complete	contig_1:4244011-4244496
BMIABBIL_03687		3862497	3863603	complete	contig_1:4244521-4245627
BMIABBIL_03688		3863899	3864615	complete	contig_1:4245923-4246639
BMIABBIL_03689		3864612	3866273	complete	contig_1:4246636-4248297
BMIABBIL_03690		3866469	3866897	complete	contig_1:4248493-4248921
BMIABBIL_03691		3867009	3867422	complete	contig_1:4249033-4249446
BMIABBIL_03692		3867800	3868060	complete	contig_1:4249824-4250084
BMIABBIL_03693		3868062	3869276	complete	contig_1:4250086-4251300
BMIABBIL_03694		3869377	3870441	complete	contig_1:4251401-4252465
BMIABBIL_03695		3870438	3871730	complete	contig_1:4252462-4253754
BMIABBIL_03696		3871850	3872998	complete	contig_1:4253874-4255022
BMIABBIL_03697		3872995	3873612	complete	contig_1:4255019-4255636
BMIABBIL_03698		3873596	3874474	complete	contig_1:4255620-4256498
BMIABBIL_03699		3874471	3875160	complete	contig_1:4256495-4257184
BMIABBIL_03701		3876140	3876952	complete	contig_1:4258162-4258974
BMIABBIL_03702		3877067	3877465	complete	contig_1:4259089-4259487
BMIABBIL_03703		3877705	3880119	complete	contig_1:4259727-4262141
BMIABBIL_03704		3880148	3881221	complete	contig_1:4262170-4263243
BMIABBIL_03705		3881221	3882321	complete	contig_1:4263243-4264343
BMIABBIL_03706		3882326	3883729	complete	contig_1:4264348-4265751
BMIABBIL_03707		3884336	3884476	complete	contig_1:4266358-4266498
BMIABBIL_03708		3884526	3884852	complete	contig_1:4266548-4266874
BMIABBIL_03709		3885076	3886722	complete	contig_1:4267098-4268744
BMIABBIL_03710		3886828	3888192	complete	contig_1:4268850-4270214
BMIABBIL_03711		3888730	3890145	complete	contig_1:4270752-4272167
BMIABBIL_03712		3890236	3891483	complete	contig_1:4272258-4273505
BMIABBIL_03713		3891615	3892790	complete	contig_1:4273637-4274812
BMIABBIL_03714		3892765	3893724	complete	contig_1:4274787-4275746
BMIABBIL_03715		3893881	3894630	complete	contig_1:4275903-4276652
BMIABBIL_03716		3894652	3895218	complete	contig_1:4276674-4277240
BMIABBIL_03717		3895272	3896609	complete	contig_1:4277294-4278631
BMIABBIL_03727		3906853	3907578	partial	contig_1:4286910-4287613
BMIABBIL_03728		3907593	3908366	complete	contig_1:4287628-4288401
BMIABBIL_03729		3908549	3909439	complete	contig_1:4288584-4289474
BMIABBIL_03730		3909439	3910398	complete	contig_1:4289474-4290433
BMIABBIL_03731		3910485	3911525	complete	contig_1:4290520-4291560
BMIABBIL_03732		3911839	3913668	complete	contig_1:4297004-4298833
BMIABBIL_03733		3913830	3915200	complete	contig_1:4298995-4300365
BMIABBIL_03734		3915553	3915972	complete	contig_1:4300718-4301137
BMIABBIL_03735		3915993	3917375	complete	contig_1:4301158-4302540
BMIABBIL_03736		3917402	3918265	complete	contig_1:4302567-4303430
BMIABBIL_03737		3918316	3919857	complete	contig_1:4303481-4305022
BMIABBIL_03738		3919870	3920403	complete	contig_1:4305035-4305568
BMIABBIL_03739		3920418	3920888	complete	contig_1:4305583-4306053
BMIABBIL_03740		3920950	3921189	complete	contig_1:4306115-4306354
BMIABBIL_03741		3921236	3922051	complete	contig_1:4306401-4307216
BMIABBIL_03742		3922060	3922440	complete	contig_1:4307225-4307605
BMIABBIL_03743		3923057	3923680	complete	contig_1:4308222-4308845
BMIABBIL_03744		3923744	3925633	complete	contig_1:4308909-4310798
BMIABBIL_03745		3926012	3926455	complete	contig_1:4311177-4311620
BMIABBIL_03746		3926545	3927003	complete	contig_1:4311710-4312168
BMIABBIL_03747		3927155	3928147	complete	contig_1:4312320-4313312
BMIABBIL_03748		3928152	3929603	complete	contig_1:4313317-4314768
BMIABBIL_03749		3929597	3931093	complete	contig_1:4314762-4316258
BMIABBIL_03750		3931316	3933184	complete	contig_1:4316481-4318349
BMIABBIL_03751		3933351	3933770	complete	contig_1:4318516-4318935
BMIABBIL_03752		3933778	3935283	complete	contig_1:4318943-4320448
BMIABBIL_03753		3935288	3936253	complete	contig_1:4320453-4321418
BMIABBIL_03754		3936278	3937168	complete	contig_1:4321443-4322333
BMIABBIL_03755		3937294	3938223	complete	contig_1:4322459-4323388
BMIABBIL_03756		3938227	3939219	complete	contig_1:4323392-4324384
BMIABBIL_03757		3939185	3940612	complete	contig_1:4324350-4325777
BMIABBIL_03758		3940635	3941327	complete	contig_1:4325800-4326492
BMIABBIL_03759		3941811	3943348	complete	contig_1:4326976-4328513
BMIABBIL_03760		3943435	3943510	complete	contig_1:4328600-4328675
BMIABBIL_03761		3943706	3946606	complete	contig_1:4328871-4331771
BMIABBIL_03762		3946704	3946814	complete	contig_1:4331869-4331979
BMIABBIL_03763		3946872	3946948	complete	contig_1:4332037-4332113
BMIABBIL_03764		3946957	3947032	complete	contig_1:4332122-4332197
BMIABBIL_03765		3947128	3947967	complete	contig_1:4332293-4333132
BMIABBIL_03766		3948086	3948424	complete	contig_1:4333251-4333589
BMIABBIL_03767		3948449	3949969	complete	contig_1:4333614-4335134
BMIABBIL_03768		3950560	3951543	complete	contig_1:4335725-4336708
BMIABBIL_03769		3951668	3952204	complete	contig_1:4336833-4337369
BMIABBIL_03770		3952201	3952464	complete	contig_1:4337366-4337629
BMIABBIL_03771		3952484	3953413	complete	contig_1:4337649-4338578
BMIABBIL_03772		3953478	3955328	complete	contig_1:4338643-4340493
BMIABBIL_03773		3955331	3956875	complete	contig_1:4340496-4342040
BMIABBIL_03774		3956927	3957820	complete	contig_1:4342092-4342985
BMIABBIL_03775		3957970	3959445	complete	contig_1:4343135-4344610
BMIABBIL_03776		3959532	3959813	complete	contig_1:4344697-4344978
BMIABBIL_03778		3960677	3962698	complete	contig_1:4344965-4346986
BMIABBIL_03779		3962745	3964229	complete	contig_1:4347033-4348517
BMIABBIL_03780		3964365	3965630	complete	contig_1:4348653-4349918
BMIABBIL_03781		3965761	3966090	complete	contig_1:4350049-4350378
BMIABBIL_03782		3966417	3967676	complete	contig_1:4350705-4351964
BMIABBIL_03783		3967686	3967904	complete	contig_1:4351974-4352192
BMIABBIL_03784		3967916	3969019	complete	contig_1:4352204-4353307
BMIABBIL_03785		3969031	3970077	complete	contig_1:4353319-4354365
BMIABBIL_03786		3970133	3971263	complete	contig_1:4354421-4355551
BMIABBIL_03787		3971260	3972522	complete	contig_1:4355548-4356810
BMIABBIL_03788		3972522	3973589	complete	contig_1:4356810-4357877
BMIABBIL_03789		3973608	3974489	complete	contig_1:4357896-4358777
BMIABBIL_03790		3974467	3975141	complete	contig_1:4358755-4359429
BMIABBIL_03791		3975146	3976276	complete	contig_1:4359434-4360564
BMIABBIL_03792		3976278	3977528	complete	contig_1:4360566-4361816
BMIABBIL_03793		3977525	3978604	complete	contig_1:4361813-4362892
BMIABBIL_03794		3978601	3979953	complete	contig_1:4362889-4364241
BMIABBIL_03795		3979956	3980696	complete	contig_1:4364244-4364984
BMIABBIL_03796		3980887	3982272	complete	contig_1:4365175-4366560
BMIABBIL_03797		3982375	3982451	complete	contig_1:4366663-4366739
BMIABBIL_03798		3982510	3982585	complete	contig_1:4366798-4366873
BMIABBIL_03799		3982606	3982692	complete	contig_1:4366894-4366980
BMIABBIL_03800		3982735	3982811	complete	contig_1:4367023-4367099
BMIABBIL_03801		3982958	3984193	complete	contig_1:4367246-4368481
BMIABBIL_03802		3984352	3986007	complete	contig_1:4368640-4370295
BMIABBIL_03803		3986686	3987882	complete	contig_1:4370974-4372170
BMIABBIL_03804		3987885	3989066	complete	contig_1:4372173-4373354
BMIABBIL_03805		3989088	3989828	complete	contig_1:4373376-4374116
BMIABBIL_03806		3989825	3990787	complete	contig_1:4374113-4375075
BMIABBIL_03807		3991153	3993699	complete	contig_1:4375441-4377987
BMIABBIL_03808		3993739	3994059	complete	contig_1:4378027-4378347
BMIABBIL_03809		3994522	3994725	complete	contig_1:4378810-4379013
BMIABBIL_03810		3994762	3995586	complete	contig_1:4379050-4379874
BMIABBIL_03811		3995583	3996290	complete	contig_1:4379871-4380578
BMIABBIL_03812		3996287	3997183	complete	contig_1:4380575-4381471
BMIABBIL_03813		3997183	3997899	complete	contig_1:4381471-4382187
BMIABBIL_03814		3997983	4000145	complete	contig_1:4382271-4384433
BMIABBIL_03815		4000292	4001056	complete	contig_1:4385463-4386227
BMIABBIL_03816		4001426	4002376	complete	contig_1:4386597-4387547
BMIABBIL_03817		4002419	4002799	complete	contig_1:4387590-4387970
BMIABBIL_03818		4002813	4003193	complete	contig_1:4387984-4388364
BMIABBIL_03819		4003288	4004178	complete	contig_1:4388459-4389349
BMIABBIL_03820		4004230	4004697	complete	contig_1:4389401-4389868
BMIABBIL_03821		4004862	4005731	complete	contig_1:4390033-4390902
BMIABBIL_03822		4005858	4007693	complete	contig_1:4391029-4392864
BMIABBIL_03823		4007757	4008377	complete	contig_1:4392928-4393548
BMIABBIL_03824		4008439	4009059	complete	contig_1:4393610-4394230
BMIABBIL_03825		4009170	4010192	complete	contig_1:4394341-4395363
BMIABBIL_03826		4010200	4011000	complete	contig_1:4395371-4396171
BMIABBIL_03827		4011076	4011975	complete	contig_1:4396247-4397146
BMIABBIL_03828		4011863	4012816	complete	contig_1:4397034-4397987
BMIABBIL_03829		4013053	4015314	complete	contig_1:4398224-4400485
BMIABBIL_03830		4015354	4016169	complete	contig_1:4400525-4401340
BMIABBIL_03831		4016431	4017192	complete	contig_1:4401602-4402363
BMIABBIL_03832		4017333	4018760	complete	contig_1:4402504-4403931
BMIABBIL_03833		4018855	4019610	complete	contig_1:4404026-4404781
BMIABBIL_03834		4019624	4020229	complete	contig_1:4404795-4405400
BMIABBIL_03835		4020226	4021866	complete	contig_1:4405397-4407037
BMIABBIL_03836		4021945	4022214	complete	contig_1:4407116-4407385
BMIABBIL_03837		4022218	4022733	complete	contig_1:4407389-4407904
BMIABBIL_03838		4022736	4023512	complete	contig_1:4407907-4408683
BMIABBIL_03839		4023554	4024336	complete	contig_1:4408725-4409507
BMIABBIL_03840		4024333	4024821	complete	contig_1:4409504-4409992
BMIABBIL_03841		4024988	4026481	complete	contig_1:4410159-4411652
BMIABBIL_03842		4026527	4027228	complete	contig_1:4411698-4412399
BMIABBIL_03843		4027609	4028772	complete	contig_1:4412780-4413943
BMIABBIL_03844		4028782	4030971	complete	contig_1:4413953-4416142
BMIABBIL_03845		4031161	4032492	complete	contig_1:4416332-4417663
BMIABBIL_03846		4032492	4033106	complete	contig_1:4417663-4418277
BMIABBIL_03847		4033145	4034596	complete	contig_1:4418316-4419767
BMIABBIL_03848		4034608	4035153	complete	contig_1:4419779-4420324
BMIABBIL_03849		4035534	4037071	complete	contig_1:4420705-4422242
BMIABBIL_03850		4037141	4037217	complete	contig_1:4422312-4422388
BMIABBIL_03851		4037260	4037335	complete	contig_1:4422431-4422506
BMIABBIL_03852		4037521	4040422	complete	contig_1:4422692-4425593
BMIABBIL_03853		4040521	4040631	complete	contig_1:4425692-4425802
BMIABBIL_03854		4040906	4041433	complete	contig_1:4426077-4426604
BMIABBIL_03855		4041415	4041999	complete	contig_1:4426586-4427170
BMIABBIL_03856		4042069	4042338	complete	contig_1:4427240-4427509
BMIABBIL_03857		4042415	4043401	complete	contig_1:4427586-4428572
BMIABBIL_03858		4043418	4044044	complete	contig_1:4428589-4429215
BMIABBIL_03859		4044199	4045629	complete	contig_1:4429370-4430800
BMIABBIL_03860		4045670	4046602	complete	contig_1:4430841-4431773
BMIABBIL_03861		4046722	4046907	complete	contig_1:4431893-4432078
BMIABBIL_03862		4046966	4049752	complete	contig_1:4432137-4434923
BMIABBIL_03863		4050133	4050765	complete	contig_1:4435304-4435936
BMIABBIL_03864		4051347	4051856	complete	contig_1:4436518-4437027
BMIABBIL_03865		4052045	4053418	complete	contig_1:4437216-4438589
BMIABBIL_03866		4053647	4053757	complete	contig_1:4438818-4438928
BMIABBIL_03867		4053869	4055278	complete	contig_1:4439040-4440449
BMIABBIL_03868		4055290	4056339	complete	contig_1:4440461-4441510
BMIABBIL_03869		4056625	4058034	complete	contig_1:4441796-4443205
BMIABBIL_03870		4058407	4060230	complete	contig_1:4443578-4445401
BMIABBIL_03871		4060447	4061157	complete	contig_1:4445618-4446328
BMIABBIL_03872		4061165	4062145	partial	contig_1:4446336-4446175,contig_1:4447434-4448060
BMIABBIL_03873		4062247	4063512	complete	contig_1:4448162-4449427
BMIABBIL_03874		4063603	4064295	complete	contig_1:4449518-4450210
BMIABBIL_03875		4064363	4065766	complete	contig_1:4450278-4451681
BMIABBIL_03876		4065809	4067194	complete	contig_1:4451724-4453109
BMIABBIL_03877		4067240	4069276	complete	contig_1:4453155-4455191
BMIABBIL_03878		4069475	4070401	complete	contig_1:4455390-4456316
BMIABBIL_03879		4070515	4071756	complete	contig_1:4456430-4457671
BMIABBIL_03880		4071773	4072651	complete	contig_1:4457688-4458566
BMIABBIL_03881		4072675	4073571	complete	contig_1:4458590-4459486
BMIABBIL_03882		4073739	4074635	complete	contig_1:4459654-4460550
BMIABBIL_03883		4074669	4075454	complete	contig_1:4460584-4461369
BMIABBIL_03884		4075553	4076152	complete	contig_1:4461468-4462067
BMIABBIL_03885		4076146	4077018	complete	contig_1:4462061-4462933
BMIABBIL_03886		4077015	4077452	complete	contig_1:4462930-4463367
BMIABBIL_03887		4077497	4078438	complete	contig_1:4463412-4464353
BMIABBIL_03889		4079291	4079509	complete	contig_1:4467193-4467411
BMIABBIL_03890		4079727	4079969	complete	contig_1:4467629-4467871
BMIABBIL_03891		4079969	4080151	complete	contig_1:4467871-4468053
BMIABBIL_03892		4080299	4081228	complete	contig_1:4468201-4469130
BMIABBIL_03893		4081225	4081860	complete	contig_1:4469127-4469762
BMIABBIL_03894		4081857	4082759	complete	contig_1:4469759-4470661
BMIABBIL_03895		4082772	4085186	complete	contig_1:4470674-4473088
BMIABBIL_03896		4085235	4085822	complete	contig_1:4473137-4473724
BMIABBIL_03897		4086016	4086849	complete	contig_1:4473918-4474751
BMIABBIL_03898		4087002	4088057	partial	contig_1:4474720-4475329
BMIABBIL_03905		4094723	4095982	complete	contig_1:4478422-4479681
BMIABBIL_03906		4095979	4097448	complete	contig_1:4479678-4481147
BMIABBIL_03907		4097736	4098572	complete	contig_1:4481435-4482271
BMIABBIL_03908		4098556	4099494	complete	contig_1:4482255-4483193
BMIABBIL_03909		4099491	4100525	complete	contig_1:4483190-4484224
BMIABBIL_03910		4100810	4101430	complete	contig_1:4484509-4485129
BMIABBIL_03911		4101690	4102673	complete	contig_1:4485389-4486372
BMIABBIL_03912		4102822	4103496	complete	contig_1:4486521-4487195
BMIABBIL_03913		4103602	4104975	complete	contig_1:4487301-4488674
BMIABBIL_03914		4104972	4105670	complete	contig_1:4488671-4489369
BMIABBIL_03915		4105820	4106320	complete	contig_1:4489519-4490019
BMIABBIL_03916		4106469	4107371	complete	contig_1:4522888-4523790
BMIABBIL_03917		4107317	4107421	complete	contig_1:4523736-4523840
BMIABBIL_03918		4107552	4108514	complete	contig_1:4523971-4524933
BMIABBIL_03919		4108834	4109823	complete	contig_1:4525253-4526242
BMIABBIL_03920		4109930	4110685	complete	contig_1:4526349-4527104
BMIABBIL_03921		4110740	4111507	complete	contig_1:4527159-4527926
BMIABBIL_03922		4111615	4112214	complete	contig_1:4528034-4528633
BMIABBIL_03923		4112315	4112755	complete	contig_1:4528734-4529174
BMIABBIL_03924		4112967	4113266	complete	contig_1:4529386-4529685
BMIABBIL_03925		4113293	4113721	complete	contig_1:4529712-4530140
BMIABBIL_03926		4113726	4114472	complete	contig_1:4530145-4530891
BMIABBIL_03927		4114569	4115579	complete	contig_1:4530988-4531998
BMIABBIL_03928		4115714	4117222	complete	contig_1:4532133-4533641
BMIABBIL_03929		4117245	4118090	complete	contig_1:4533664-4534509
BMIABBIL_03930		4118521	4118760	partial	contig_1:4534940-4535175
BMIABBIL_03931		4118845	4119330	partial	contig_1:4536703-4537186
BMIABBIL_03932		4119423	4120349	complete	contig_1:4537279-4538205
BMIABBIL_03933		4120416	4121747	complete	contig_1:4538272-4539603
BMIABBIL_03934		4121757	4122287	complete	contig_1:4539613-4540143
BMIABBIL_03935		4122380	4123234	complete	contig_1:4540236-4541090
BMIABBIL_03936		4123431	4124456	complete	contig_1:4541287-4542312
BMIABBIL_03937		4124612	4126810	complete	contig_1:4542468-4544666
BMIABBIL_03938		4127013	4127225	complete	contig_1:4544869-4545081
BMIABBIL_03939		4127286	4127894	complete	contig_1:4545142-4545750
BMIABBIL_03940		4128078	4128395	complete	contig_1:4545934-4546251
BMIABBIL_03941		4128672	4129832	complete	contig_1:4546528-4547688
BMIABBIL_03942		4129835	4132267	complete	contig_1:4547691-4550123
BMIABBIL_03943		4132616	4133506	complete	contig_1:4553161-4554051
BMIABBIL_03944		4133835	4136015	complete	contig_1:4554380-4556560
BMIABBIL_03945		4136108	4137013	complete	contig_1:4556653-4557558
BMIABBIL_03946		4137040	4137657	complete	contig_1:4557585-4558202
BMIABBIL_03947		4137932	4139035	complete	contig_1:4558533-4559636
BMIABBIL_03948		4139046	4139708	complete	contig_1:4559647-4560309
BMIABBIL_03949		4139720	4142221	complete	contig_1:4560321-4562822
BMIABBIL_03950		4142530	4143609	complete	contig_1:4563131-4564210
BMIABBIL_03951		4143624	4143944	complete	contig_1:4564225-4564545
BMIABBIL_03952		4143995	4146292	complete	contig_1:4564596-4566893
BMIABBIL_03953		4146258	4147136	complete	contig_1:4566859-4567737
BMIABBIL_03954		4147138	4147479	complete	contig_1:4567739-4568080
BMIABBIL_03955		4147466	4148317	complete	contig_1:4568067-4568918
BMIABBIL_03956		4148532	4150265	complete	contig_1:4569133-4570866
BMIABBIL_03957		4150447	4153098	complete	contig_1:4571048-4573699
BMIABBIL_03958		4153696	4154847	complete	contig_1:4574123-4575274
BMIABBIL_03959		4155001	4156005	complete	contig_1:4575428-4576432
BMIABBIL_03960		4156013	4156789	complete	contig_1:4576440-4577216
BMIABBIL_03961		4156850	4158223	complete	contig_1:4577277-4578650
BMIABBIL_03962		4158490	4159407	complete	contig_1:4578917-4579834
BMIABBIL_03963		4159390	4160790	complete	contig_1:4579817-4581217
BMIABBIL_03964		4161067	4161771	complete	contig_1:4581494-4582198
BMIABBIL_03965		4161771	4162130	complete	contig_1:4582198-4582557
BMIABBIL_03966		4162170	4163270	complete	contig_1:4582597-4583697
BMIABBIL_03967		4163639	4165483	complete	contig_1:4584066-4585910
BMIABBIL_03968		4165428	4166285	complete	contig_1:4585855-4586712
BMIABBIL_03969		4166662	4168199	complete	contig_1:4587089-4588626
BMIABBIL_03970		4168372	4168447	complete	contig_1:4588799-4588874
BMIABBIL_03971		4168643	4171543	complete	contig_1:4589070-4591970
BMIABBIL_03972		4171641	4171751	complete	contig_1:4592068-4592178
BMIABBIL_03973		4172057	4173085	complete	contig_1:4592484-4593512
BMIABBIL_03974		4173082	4174047	complete	contig_1:4593509-4594474
BMIABBIL_03975		4174076	4175002	complete	contig_1:4594503-4595429
BMIABBIL_03976		4175388	4175463	complete	contig_1:4595815-4595890
BMIABBIL_03977		4175472	4175556	complete	contig_1:4595899-4595983
BMIABBIL_03978		4175673	4175747	complete	contig_1:4596100-4596174
BMIABBIL_03979		4175754	4175829	complete	contig_1:4596181-4596256
BMIABBIL_03980		4175944	4177128	complete	contig_1:4596371-4597555
BMIABBIL_03981		4177358	4177741	complete	contig_1:4597785-4598168
BMIABBIL_03982		4177743	4178288	complete	contig_1:4598170-4598715
BMIABBIL_03983		4178447	4178875	complete	contig_1:4598874-4599302
BMIABBIL_03984		4178879	4179583	complete	contig_1:4599306-4600010
BMIABBIL_03985		4179996	4180493	complete	contig_1:4600423-4600920
BMIABBIL_03986		4180560	4180925	complete	contig_1:4600987-4601352
BMIABBIL_03987		4181245	4185273	complete	contig_1:4601672-4605700
BMIABBIL_03988		4185350	4189573	complete	contig_1:4605777-4610000
BMIABBIL_03989		4189786	4190325	complete	contig_1:4610213-4610752
BMIABBIL_03990		4190735	4191868	complete	contig_1:4611162-4612295
BMIABBIL_03991		4191865	4192635	complete	contig_1:4612292-4613062
BMIABBIL_03992		4192637	4192837	complete	contig_1:4613064-4613264
BMIABBIL_03993		4192821	4193576	complete	contig_1:4613248-4614003
BMIABBIL_03994		4193569	4194204	complete	contig_1:4613996-4614631
BMIABBIL_03995		4194204	4196099	complete	contig_1:4614631-4616526
BMIABBIL_03996		4196332	4196808	complete	contig_1:4616759-4617235
BMIABBIL_03997		4196903	4197676	complete	contig_1:4617330-4618103
BMIABBIL_03998		4197716	4198780	complete	contig_1:4618143-4619207
BMIABBIL_03999		4198790	4199461	complete	contig_1:4619217-4619888
BMIABBIL_04000		4199504	4200094	complete	contig_1:4619931-4620521
BMIABBIL_04001		4200281	4200553	complete	contig_1:4620708-4620980
BMIABBIL_04002		4200626	4201261	complete	contig_1:4621053-4621688
BMIABBIL_04003		4201263	4201688	complete	contig_1:4621690-4622115
BMIABBIL_04004		4201926	4203323	partial	contig_1:4622353-4622096,contig_1:4622557-4623354
BMIABBIL_04005		4203320	4204645	complete	contig_1:4623351-4624676
BMIABBIL_04006		4204642	4205931	complete	contig_1:4624673-4625962
BMIABBIL_04007		4205943	4207532	complete	contig_1:4625974-4627563
BMIABBIL_04008		4208150	4209687	complete	contig_1:4628181-4629718
BMIABBIL_04009		4209774	4209849	complete	contig_1:4629805-4629880
BMIABBIL_04010		4210045	4212945	complete	contig_1:4630076-4632976
BMIABBIL_04011		4213044	4213154	complete	contig_1:4633075-4633185
BMIABBIL_04013		4213680	4214123	partial	contig_1:4633482-4633920
BMIABBIL_04014		4214280	4215209	complete	contig_1:4634077-4635006
BMIABBIL_04015		4215478	4217079	complete	contig_1:4635275-4636876
BMIABBIL_04016		4217109	4218413	complete	contig_1:4636906-4638210
BMIABBIL_04017		4218596	4220332	complete	contig_1:4638393-4640129
BMIABBIL_04018		4220301	4222487	complete	contig_1:4640098-4642284
BMIABBIL_04019		4222804	4223628	complete	contig_1:4642601-4643425
BMIABBIL_04020		4223828	4227511	complete	contig_1:4643625-4647308
BMIABBIL_04021		4227731	4229362	complete	contig_1:4647528-4649159
BMIABBIL_04022		4229453	4230142	complete	contig_1:4649250-4649939
BMIABBIL_04023		4230354	4231226	complete	contig_1:4656247-4657119
