# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_10	cds	106667	107005	-	GJAFJC_04234	150.0	4.4e-46	1.027	0.816	0.652	UniRef:UniRef50_A0A2D4VJR3
contig_10	cds	107066	108400	-	GJAFJC_04235	856.0	4.6e-317	1.0	1.0	0.998	BlastRules:WP_001295369
contig_10	cds	108390	109103	-	GJAFJC_04236	440.0	2.5e-156	1.0	0.812	0.932	UniRef:UniRef50_P0AD44
contig_10	cds	109268	110650	-	GJAFJC_04237	837.0	8.3e-309	0.954	0.924	0.993	BlastRules:WP_001301750
contig_10	ncRNA	110752	110936	-	GJAFJC_04238	56.5	9.3e-08	-	-	-	RFAM:RF00083
contig_10	ncRNA	110790	110937	-	GJAFJC_04239	147.1	7.6e-27	-	-	-	RFAM:RF00128
contig_10	cds	111271	115158	-	GJAFJC_04240	1968.0	0.0	1.005	0.959	0.752	UniRef:UniRef50_Q9KTN2
contig_10	cds	115416	116972	+	GJAFJC_04241	769.0	1.2e-277	0.952	0.890	0.763	UniRef:UniRef50_P0AGC5
contig_10	cds	116969	117472	-	GJAFJC_04242	203.0	1.9e-65	0.958	0.842	0.638	UniRef:UniRef50_A0A143WTN5
contig_10	cds	117530	118165	-	GJAFJC_04243	405.0	2.4e-143	1.251	1.0	0.788	UniRef:UniRef50_P0AD42
contig_10	cds	118374	119222	+	GJAFJC_04244	258.0	3.9e-84	1.0	0.996	0.511	UniRef:UniRef50_A0A376DKG3
contig_10	cds	119278	119538	+	GJAFJC_04245	190.0	2.2e-65	1.0	1.0	0.988	BlastRules:WP_001196283
contig_10	ncRNA	120136	120212	+	GJAFJC_04246	106.7	3.5e-19	-	-	-	RFAM:RF02495
contig_10	cds	120233	120613	-	GJAFJC_04247	228.0	1.6e-76	1.0	0.857	0.913	UniRef:UniRef50_P24224
contig_10	cds	120613	121344	-	GJAFJC_04248	318.0	5.3e-108	0.975	0.814	0.688	UniRef:UniRef50_Q8ZCP4
contig_10	cds	121356	122084	-	GJAFJC_04249	415.0	1.4e-146	1.116	0.975	0.796	UniRef:UniRef50_P0A7H3
contig_10	cds	122096	123001	-	GJAFJC_04250	398.0	8.4e-138	0.993	0.838	0.656	UniRef:UniRef50_Q8ZD71
contig_10	cds	122998	123678	-	GJAFJC_04251	432.0	4.6e-154	1.0	0.890	0.978	UniRef:UniRef50_P0A7Y0
contig_10	ncRNA-region	123624	123838	-	-	258.5	8.2e-40	-	-	-	RFAM:RF00552
contig_10	cds	123951	124925	-	GJAFJC_04252	612.0	7.8e-222	1.080	1.0	0.869	UniRef:UniRef50_P00803
contig_10	cds	124941	126740	-	GJAFJC_04253	857.0	4.3e-310	0.992	0.992	0.710	UniRef:UniRef50_A0A2D9XTD1
contig_10	ncRNA	126622	127453	+	GJAFJC_04254	511.0	1.0e-45	-	-	-	RFAM:RF02746
contig_10	cds	126938	127417	-	GJAFJC_04255	228.0	1.1e-75	1.025	0.994	0.718	UniRef:UniRef50_A9MGW7
contig_10	cds	127414	128370	-	GJAFJC_04256	400.0	1.1e-138	1.066	0.997	0.602	UniRef:UniRef50_D0ZSY7
contig_10	cds	128370	129020	-	GJAFJC_04257	342.0	6.5e-119	1.0	0.889	0.870	UniRef:UniRef50_P0AFX7
contig_10	cds	129053	129628	-	GJAFJC_04258	369.0	1.3e-132	1.0	1.0	0.995	BlastRules:WP_000003307
contig_10	cds	130036	131658	+	GJAFJC_04259	960.0	0.0	0.993	0.887	0.866	UniRef:UniRef50_P10902
contig_10	cds	131643	132380	-	GJAFJC_04260	421.0	1.1e-151	1.0	1.0	0.853	BlastRules:WP_000083343
contig_10	cds	132512	133846	+	GJAFJC_04261	804.0	2.4e-293	0.989	0.862	1.0	UniRef:UniRef50_P21507
contig_10	ncRNA	133920	133962	-	GJAFJC_04262	48.2	2.4e-06	-	-	-	RFAM:RF02751
contig_10	cds	134382	134555	+	GJAFJC_04263	-	-	-	-	-	-
contig_10	cds	134780	135382	+	GJAFJC_04264	246.0	5.0e-81	0.990	0.818	0.566	UniRef:UniRef50_A0A4P7WX64
contig_10	cds	135491	136372	-	GJAFJC_04265	549.0	3.5e-198	0.980	0.926	0.969	UniRef:UniRef50_P33634
contig_10	cds	136475	137062	+	GJAFJC_04266	321.0	2.2e-111	1.082	1.0	0.777	UniRef:UniRef50_Q8ZMX5
contig_10	cds	137116	137499	-	GJAFJC_04267	218.0	1.8e-72	0.969	0.809	0.886	UniRef:UniRef50_Q6D209
contig_10	cds	137804	138493	+	GJAFJC_04268	314.0	1.6e-107	0.952	0.886	0.674	UniRef:UniRef50_A1SUE5
contig_10	cds	138541	139578	-	GJAFJC_04269	684.0	3.5e-249	0.997	0.825	1.0	UniRef:UniRef50_P0AGJ5
contig_10	cds	139785	140204	+	GJAFJC_04270	285.0	8.5e-99	1.0	0.813	0.957	UniRef:UniRef50_A0A377A270
contig_10	cds	140273	140971	+	GJAFJC_04271	458.0	1.3e-166	1.0	1.0	0.996	BlastRules:WP_001300438
contig_10	cds	141003	143663	+	GJAFJC_04272	1612.0	0.0	1.0	1.0	0.922	BlastRules:WP_000082639
contig_10	cds	143777	145132	+	GJAFJC_04273	802.0	7.0e-293	0.993	0.928	0.873	UniRef:UniRef50_P23830
contig_10	cds	145229	145501	+	GJAFJC_04274	-	-	-	-	-	-
contig_10	cds	145498	146796	-	GJAFJC_04275	833.0	1.8e-308	1.0	1.0	0.995	BlastRules:WP_000841103
contig_10	rRNA	147161	147276	-	GJAFJC_04276	93.0	2.2e-15	-	-	-	RFAM:RF00001
contig_10	rRNA	147370	150273	-	GJAFJC_04277	2870.8	5.9e-06	-	-	-	RFAM:RF02541
contig_10	ncRNA	150281	150389	-	GJAFJC_04278	125.0	1.0e-21	-	-	-	RFAM:RF01830
contig_10	tRNA	150467	150542	-	GJAFJC_04279	66.6	-	-	-	-	-
contig_10	rRNA	150628	152169	-	GJAFJC_04280	1577.3	8.8e-48	-	-	-	RFAM:RF00177
contig_10	cds	152610	155183	-	GJAFJC_04281	1195.0	0.0	0.985	0.976	0.727	UniRef:UniRef50_A0A1G6W1U3
contig_10	ncRNA	155164	155302	-	GJAFJC_04282	125.4	7.9e-23	-	-	-	RFAM:RF02768
contig_10	cds	155313	156044	-	GJAFJC_04283	275.0	1.2e-91	0.984	0.895	0.590	UniRef:UniRef50_A0A2K4XBB1
contig_10	cds	156041	157021	-	GJAFJC_04284	646.0	1.6e-235	1.0	0.934	0.994	UniRef:UniRef50_P33643
contig_10	cds	157156	157893	+	GJAFJC_04285	287.0	3.0e-96	0.984	0.886	0.614	UniRef:UniRef50_P0AC02
contig_10	cds	158164	158505	+	GJAFJC_04286	199.0	1.9e-65	0.991	0.812	0.911	UniRef:UniRef50_P0AD49
contig_10	ncRNA-region	158608	158733	+	-	132.3	1.6e-21	-	-	-	RFAM:RF01859
contig_10	sorf	158609	158656	+	GJAFJC_04287	38.5	4.1e-10	1.0	1.0	1.0	UniRef:UniRef50_C3SYU2
contig_10	cds	158755	159915	+	GJAFJC_04288	678.0	9.0e-246	0.997	0.889	0.896	UniRef:UniRef50_P0A9J8
contig_10	cds	159958	161079	-	GJAFJC_04289	648.0	9.2e-235	0.928	0.880	0.954	UniRef:UniRef50_Q7CPZ8
contig_10	cds	161090	162160	-	GJAFJC_04290	699.0	5.1e-258	1.0	1.0	0.994	BlastRules:WP_001168032
contig_10	cds	162372	162734	+	GJAFJC_04291	245.0	9.1e-84	0.992	0.862	0.983	UniRef:UniRef50_Q32D00
contig_10	cds	162881	163399	+	GJAFJC_04292	289.0	5.6e-100	0.849	0.942	0.993	UniRef:UniRef50_A0A377C6I6
contig_10	cds	163389	164615	+	GJAFJC_04293	756.0	4.6e-276	1.076	1.0	0.907	UniRef:UniRef50_P46139
contig_10	cds	164631	165113	+	GJAFJC_04294	316.0	3.1e-110	0.994	0.850	0.987	UniRef:UniRef50_P07021
contig_10	cds	165189	165536	-	GJAFJC_04295	199.0	2.6e-65	1.261	1.0	0.759	UniRef:UniRef50_Q9CLE0
contig_10	cds	165578	166345	-	GJAFJC_04296	328.0	6.0e-112	0.945	0.809	0.639	UniRef:UniRef50_P43912
contig_10	cds	166376	166924	-	GJAFJC_04297	330.0	1.8e-115	1.0	0.968	0.841	UniRef:UniRef50_Q5E7F1
contig_10	cds	166943	167191	-	GJAFJC_04298	108.0	9.0e-31	1.207	0.934	0.626	UniRef:UniRef50_E0WU64
contig_10	cds	167440	168801	-	GJAFJC_04299	550.0	1.0e-193	1.013	0.998	0.632	UniRef:UniRef50_F7XXX9
contig_10	cds	168893	169759	+	GJAFJC_04300	394.0	3.6e-137	0.906	0.834	0.755	UniRef:UniRef50_P64432
contig_10	cds	169825	171066	+	GJAFJC_04301	707.0	1.8e-256	1.075	0.967	0.856	UniRef:UniRef50_P37908
contig_10	cds	171121	171714	-	GJAFJC_04302	308.0	3.0e-106	1.005	0.961	0.838	UniRef:UniRef50_A0A807LAV3
contig_10	cds	171837	172715	+	GJAFJC_04303	560.0	4.7e-202	1.0	0.846	0.959	UniRef:UniRef50_P65774
contig_10	cds	172801	174462	+	GJAFJC_04304	786.0	3.4e-283	1.0	0.939	0.738	UniRef:UniRef50_P05824
contig_10	cds	174611	174952	+	GJAFJC_04305	148.0	1.6e-45	0.973	0.815	0.655	UniRef:UniRef50_D1P3C6
contig_10	cds	175014	175304	-	GJAFJC_04306	111.0	1.5e-31	0.958	0.836	0.576	UniRef:UniRef50_A0A448Q3Q1
contig_10	cds	175294	175770	-	GJAFJC_04307	307.0	2.8e-109	1.0	1.0	1.0	BlastRules:WP_000600189
contig_10	cds	175902	176384	+	GJAFJC_04308	187.0	3.3e-59	0.963	0.815	0.584	UniRef:UniRef50_Q5ZRP1
contig_10	cds	177128	178375	+	GJAFJC_04310	488.0	1.3e-170	0.988	0.995	0.610	UniRef:UniRef50_Q6W348
contig_10	cds	178377	179021	+	GJAFJC_04311	406.0	1.0e-143	0.995	0.801	0.948	UniRef:UniRef50_D4BHN9
contig_10	cds	179371	180543	-	GJAFJC_04312	643.0	6.2e-232	0.987	0.921	0.800	UniRef:UniRef50_A0A148HKJ2
contig_10	cds	180995	181534	+	GJAFJC_04313	204.0	1.2e-65	1.0	0.978	0.581	UniRef:UniRef50_UPI0007A6317C
contig_10	cds	181743	182135	+	GJAFJC_04314	-	-	-	-	-	-
contig_10	cds	182470	182685	+	GJAFJC_04315	72.4	7.1e-17	0.944	0.893	0.507	UniRef:UniRef50_A0A4S3D4N0
contig_10	cds	182721	184790	+	GJAFJC_04316	1048.0	0.0	1.001	0.983	0.732	UniRef:UniRef50_D4BHN5
contig_10	cds	185463	186449	+	GJAFJC_04317	644.0	3.0e-234	1.0	0.889	1.0	UniRef:UniRef50_A0A2S7XHE1
contig_10	cds	186442	187665	+	GJAFJC_04318	806.0	6.2e-295	0.993	0.828	0.998	UniRef:UniRef50_A0A447X2D8
contig_10	cds	187900	189102	+	GJAFJC_04319	777.0	3.7e-285	0.993	0.983	1.0	UniRef:UniRef50_A0AAW6VTJ7
contig_10	cds	189141	190424	+	GJAFJC_04320	852.0	7.8e-313	1.0	0.871	0.993	UniRef:UniRef50_UPI001FCEB156
contig_10	cds	190579	191055	-	GJAFJC_04321	173.0	3.0e-54	0.949	0.909	0.633	UniRef:UniRef50_A0A7H5A932
contig_10	cds	191150	191359	-	GJAFJC_04322	-	-	-	-	-	-
contig_10	cds	191419	191940	+	GJAFJC_04323	310.0	1.6e-107	0.983	0.895	0.965	UniRef:UniRef50_A0A0X8S1D4
contig_10	cds	192003	192311	+	GJAFJC_04324	-	-	-	-	-	-
contig_10	cds	192308	193288	+	GJAFJC_04325	362.0	1.5e-123	1.0	0.997	0.564	UniRef:UniRef50_A0A9P0VK01
contig_10	cds	193299	194312	+	GJAFJC_04326	578.0	4.5e-208	0.899	0.846	0.924	UniRef:UniRef50_A0A447UXC1
contig_10	cds	194657	195808	+	GJAFJC_04327	728.0	1.1e-265	0.950	0.847	0.986	UniRef:UniRef50_A0A0D5M1T3
contig_10	cds	195880	196515	-	GJAFJC_04328	234.0	1.7e-76	0.991	0.921	0.569	UniRef:UniRef50_A0A6G9IBW6
contig_10	cds	196539	197105	-	GJAFJC_04329	324.0	9.7e-113	0.963	0.862	0.967	UniRef:UniRef50_J6HFI7
contig_10	cds	197102	197944	-	GJAFJC_04330	558.0	2.2e-202	1.004	1.0	0.947	UniRef:UniRef50_A0A564HW74
contig_10	cds	197941	199467	-	GJAFJC_04331	833.0	1.1e-303	1.002	0.986	0.839	UniRef:UniRef50_A0A0Q3C1J5
contig_10	cds	199690	201369	+	GJAFJC_04332	-	-	-	-	-	-
contig_10	cds	201721	202257	-	GJAFJC_04333	192.0	6.8e-61	1.022	0.867	0.555	UniRef:UniRef50_Q0KAM8
contig_10	cds	202482	203504	+	GJAFJC_04334	378.0	2.1e-128	0.994	0.812	0.565	UniRef:UniRef50_Q87W12
contig_10	cds	203835	204932	-	GJAFJC_04335	378.0	2.0e-128	1.005	0.948	0.540	UniRef:UniRef50_W0SE33
contig_10	cds	205286	205888	-	GJAFJC_04336	330.0	1.1e-114	0.945	0.829	0.878	UniRef:UniRef50_A0A2W1KL08
contig_10	cds	206249	206824	+	GJAFJC_04337	-	-	-	-	-	-
contig_10	cds	208300	212874	-	GJAFJC_04338	1905.0	0.0	1.037	1.0	0.863	UniRef:UniRef50_P52143
contig_10	cds	213808	215262	-	GJAFJC_04339	745.0	1.5e-269	0.959	0.934	0.821	UniRef:UniRef50_P76612
contig_10	cds	215655	216635	+	GJAFJC_04340	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_10	cds	216976	217953	+	GJAFJC_04341	439.0	5.9e-154	0.972	0.963	0.674	UniRef:UniRef50_A0A4D6X3P5
contig_10	cds	217973	219241	+	GJAFJC_04342	705.0	2.4e-255	0.929	0.867	0.883	UniRef:UniRef50_P37339
contig_10	cds	219264	220712	+	GJAFJC_04343	776.0	1.4e-282	0.880	0.968	0.929	UniRef:UniRef50_A0A2X1KUK3
contig_10	cds	220726	222006	+	GJAFJC_04344	604.0	4.2e-217	0.810	0.997	0.881	UniRef:UniRef50_A0A377C5I6
contig_10	cds	222317	223717	+	GJAFJC_04345	575.0	4.8e-202	0.972	0.860	0.673	UniRef:UniRef50_A0AA37RPK3
contig_10	cds	223738	224400	+	GJAFJC_04346	374.0	2.2e-131	0.986	0.943	0.862	UniRef:UniRef50_A0A8B6IVD5
contig_10	cds	224401	224850	-	GJAFJC_04347	288.0	2.9e-102	1.0	1.0	0.993	BlastRules:WP_000522415
contig_10	cds	224934	225092	-	GJAFJC_04348	-	-	-	-	-	-
contig_10	cds	225275	225574	+	GJAFJC_04349	119.0	1.1e-34	0.949	0.847	0.702	UniRef:UniRef50_A0A2X2GFC0
contig_10	cds	225584	226108	+	GJAFJC_04350	340.0	7.1e-122	1.0	1.0	0.989	BlastRules:WP_001229442
contig_10	cds	226155	226559	-	GJAFJC_04351	169.0	3.4e-53	0.993	0.831	0.662	UniRef:UniRef50_P18818
contig_10	cds	227227	227676	+	GJAFJC_04352	261.0	1.4e-91	1.0	1.0	0.866	BlastRules:WP_000492669
contig_10	cds	227713	228057	-	GJAFJC_04353	218.0	4.8e-73	1.211	1.0	0.819	UniRef:UniRef50_P0AD53
contig_10	cds	228209	228538	+	GJAFJC_04354	174.0	3.2e-56	0.853	1.0	0.989	UniRef:UniRef50_A0A379T9Q4
contig_10	cds	228595	229929	-	GJAFJC_04355	698.0	1.7e-252	1.0	0.996	0.770	UniRef:UniRef50_A0A6C6Z604
contig_10	cds	230017	230448	+	GJAFJC_04356	169.0	3.7e-53	0.972	0.986	0.597	UniRef:UniRef50_A0A1D9LHG9
contig_10	cds	230657	230902	+	GJAFJC_04357	132.0	1.7e-40	1.0	0.942	0.790	UniRef:UniRef50_I2B677
contig_10	cds	230899	231300	+	GJAFJC_04358	167.0	1.4e-52	0.962	0.848	0.586	UniRef:UniRef50_A0A133ZD35
contig_10	cds	231282	233426	+	GJAFJC_04359	984.0	0.0	1.207	0.980	0.595	UniRef:UniRef50_P9WH75
contig_10	cds	233436	234056	+	GJAFJC_04360	-	-	-	-	-	-
contig_10	cds	234087	234395	+	GJAFJC_04361	-	-	-	-	-	-
contig_11	ncRNA	1	110	-	GJAFJC_04362	116.0	4.6e-18	-	-	-	RFAM:RF01405
contig_11	cds	176	1084	-	GJAFJC_04363	435.0	2.5e-152	0.980	0.846	0.743	UniRef:UniRef50_P0AEP3
contig_11	cds	1286	2299	-	GJAFJC_04364	589.0	2.5e-212	0.964	0.862	0.905	UniRef:UniRef50_P0AEV1
contig_11	cds	2391	3296	-	GJAFJC_04365	579.0	8.7e-210	1.047	0.960	0.952	UniRef:UniRef50_P0AFR0
contig_11	cds	3409	3867	+	GJAFJC_04366	252.0	3.2e-85	1.0	0.813	0.770	UniRef:UniRef50_P37052
contig_11	cds	3917	4759	+	GJAFJC_04367	389.0	2.3e-135	0.989	0.923	0.686	UniRef:UniRef50_A0A126VJV7
contig_11	tRNA	4919	5003	+	GJAFJC_04368	72.2	-	-	-	-	-
contig_11	tRNA	5038	5122	+	GJAFJC_04369	72.2	-	-	-	-	-
contig_11	ncRNA-region	5169	5300	+	-	137.6	2.3e-21	-	-	-	RFAM:RF00391
contig_11	cds	5301	5480	-	GJAFJC_04370	-	-	-	-	-	-
contig_11	ncRNA-region	5348	5479	+	-	131.3	2.7e-20	-	-	-	RFAM:RF00391
contig_11	cds	5663	6340	-	GJAFJC_04371	348.0	2.7e-121	0.987	0.982	0.752	UniRef:UniRef50_A0A2X1KL19
contig_11	cds	6340	7050	-	GJAFJC_04372	270.0	8.6e-90	1.055	0.933	0.582	UniRef:UniRef50_P0AF26
contig_11	cds	7047	8585	-	GJAFJC_04373	890.0	0.0	0.992	0.979	0.819	UniRef:UniRef50_A0A7C6CEJ9
contig_11	cds	8582	12325	-	GJAFJC_04374	2122.0	0.0	0.995	0.903	0.788	UniRef:UniRef50_P19319
contig_11	cds	12720	14111	-	GJAFJC_04375	907.0	0.0	1.0	1.0	0.998	BlastRules:WP_000019827
contig_11	cds	14206	14424	-	GJAFJC_04376	-	-	-	-	-	-
contig_11	cds	14450	16246	+	GJAFJC_04377	843.0	3.3e-304	1.002	0.957	0.746	UniRef:UniRef50_A0A085APD9
contig_11	cds	16239	16889	+	GJAFJC_04378	407.0	3.8e-144	1.0	0.844	0.991	UniRef:UniRef50_A8AG23
contig_11	cds	16890	18320	-	GJAFJC_04379	933.0	0.0	0.975	1.0	0.983	BlastRules:WP_000086217
contig_11	cds	18470	18823	+	GJAFJC_04380	229.0	8.2e-80	1.0	1.0	0.991	BlastRules:WP_001169669
contig_11	cds	18867	19583	-	GJAFJC_04381	473.0	2.6e-172	0.971	1.0	0.991	BlastRules:WP_001336325
contig_11	cds	19720	19950	-	GJAFJC_04382	85.1	9.4e-22	0.947	0.900	0.583	UniRef:UniRef50_A0A353P2R7
contig_11	cds	20220	21320	+	GJAFJC_04383	387.0	1.1e-131	0.995	0.883	0.555	UniRef:UniRef50_P31801
contig_11	ncRNA	21612	21677	-	GJAFJC_04384	83.7	5.7e-17	-	-	-	RFAM:RF01813
contig_11	cds	21726	21833	+	GJAFJC_04385	-	-	-	-	-	-
contig_11	ncRNA	22148	22213	-	GJAFJC_04386	87.1	8.9e-18	-	-	-	RFAM:RF01813
contig_11	cds	22261	22368	+	GJAFJC_04387	-	-	-	-	-	-
contig_11	cds	22516	23370	-	GJAFJC_04388	416.0	6.2e-146	0.982	0.959	0.720	UniRef:UniRef50_A0A4P6VY72
contig_11	cds	23406	24215	-	GJAFJC_04389	446.0	3.4e-158	1.052	1.0	0.816	UniRef:UniRef50_P0A2L9
contig_11	cds	24219	24611	-	GJAFJC_04390	215.0	8.8e-72	1.015	1.0	0.886	UniRef:UniRef50_UPI001A14111C
contig_11	cds	24608	25441	-	GJAFJC_04391	357.0	8.5e-124	0.801	0.991	0.797	UniRef:UniRef50_A0A379WSK1
contig_11	cds	25441	26523	-	GJAFJC_04392	640.0	1.2e-231	1.0	0.916	0.908	UniRef:UniRef50_P0A7I0
contig_11	cds	26564	27889	-	GJAFJC_04393	610.0	3.1e-217	1.095	0.996	0.694	UniRef:UniRef50_P0A6X1
contig_11	cds	28034	28657	+	GJAFJC_04394	247.0	9.9e-82	0.995	0.907	0.578	UniRef:UniRef50_Q7N588
contig_11	cds	28657	29508	+	GJAFJC_04395	487.0	2.9e-174	0.993	0.996	0.854	UniRef:UniRef50_A0A3M1KLE3
contig_11	cds	29593	30606	+	GJAFJC_04396	608.0	4.8e-223	0.935	1.0	0.997	BlastRules:WP_001298109
contig_11	cds	30758	32410	+	GJAFJC_04397	707.0	6.7e-251	1.002	0.839	0.697	UniRef:UniRef50_P0AFR2
contig_11	cds	32465	32743	-	GJAFJC_04398	190.0	3.4e-65	1.0	1.0	1.0	BlastRules:WP_000823885
contig_11	cds	33021	33605	+	GJAFJC_04399	273.0	4.9e-92	0.985	0.816	0.696	UniRef:UniRef50_P0A7D1
contig_11	cds	33722	34813	+	GJAFJC_04400	509.0	3.8e-180	1.0	0.973	0.686	UniRef:UniRef50_P57288
contig_11	cds	35059	35313	-	GJAFJC_04401	161.0	1.1e-51	1.0	0.944	1.0	UniRef:UniRef50_W8U1P2
contig_11	cds	35658	38525	+	GJAFJC_04402	938.0	0.0	1.034	0.993	0.547	UniRef:UniRef50_P76017
contig_11	cds	38625	40544	-	GJAFJC_04403	761.0	7.6e-271	0.978	0.981	0.614	UniRef:UniRef50_A0A1B7L0M3
contig_11	cds	40772	41842	+	GJAFJC_04404	707.0	1.9e-258	1.0	0.939	0.983	UniRef:UniRef50_P76015
contig_11	cds	41853	42485	+	GJAFJC_04405	402.0	6.9e-143	1.0	0.890	0.986	UniRef:UniRef50_P76014
contig_11	cds	42496	43914	+	GJAFJC_04406	537.0	1.6e-187	1.083	1.006	0.607	UniRef:UniRef50_P37349
contig_11	cds	44233	45930	+	GJAFJC_04407	1134.0	0.0	1.0	1.0	0.977	BlastRules:WP_000841714
contig_11	cds	46259	47281	+	GJAFJC_04408	635.0	2.4e-230	1.150	1.0	0.859	UniRef:UniRef50_A8AFT5
contig_11	cds	47281	48261	+	GJAFJC_04409	598.0	1.3e-216	1.018	1.0	0.961	UniRef:UniRef50_A0A5Q5A4M7
contig_11	cds	48258	49016	+	GJAFJC_04410	482.0	1.0e-172	1.0	0.846	0.976	UniRef:UniRef50_A0AA91ELS1
contig_11	cds	49026	49838	+	GJAFJC_04411	322.0	1.2e-109	0.970	0.996	0.653	UniRef:UniRef50_A0A485AR14
contig_11	cds	49835	50689	+	GJAFJC_04412	544.0	9.9e-197	1.042	1.0	0.939	UniRef:UniRef50_P94777
contig_11	cds	50715	52685	+	GJAFJC_04413	1037.0	0.0	0.995	0.870	0.758	UniRef:UniRef50_E5YL90
contig_11	cds	52735	52989	-	GJAFJC_04414	143.0	1.0e-44	0.917	0.906	0.974	UniRef:UniRef50_A0A653L0T6
contig_11	cds	53190	53924	+	GJAFJC_04415	-	-	-	-	-	-
contig_11	cds	53926	54537	-	GJAFJC_04416	411.0	2.7e-146	1.0	0.842	0.995	UniRef:UniRef50_P0C960
contig_11	cds	54637	55551	+	GJAFJC_04417	578.0	5.2e-209	1.164	1.0	0.836	UniRef:UniRef50_P76008
contig_11	cds	55646	57382	+	GJAFJC_04418	732.0	2.4e-260	0.993	0.878	0.674	UniRef:UniRef50_Q87KV8
contig_11	cds	57484	57636	-	GJAFJC_04419	-	-	-	-	-	-
contig_11	cds	58031	59467	+	GJAFJC_04420	607.0	5.2e-215	1.027	1.0	0.878	UniRef:UniRef50_A0A369F7K1
contig_11	cds	59635	60705	-	GJAFJC_04421	420.0	3.1e-145	1.045	0.984	0.573	UniRef:UniRef50_A0A376TI24
contig_11	cds	60715	62013	-	GJAFJC_04422	870.0	0.0	1.0	1.0	1.0	BlastRules:WP_001266908
contig_11	cds	62343	63875	+	GJAFJC_04423	731.0	5.4e-263	0.971	0.956	0.705	UniRef:UniRef50_Q5P166
contig_11	cds	63926	64645	-	GJAFJC_04424	286.0	6.3e-96	0.983	0.907	0.596	UniRef:UniRef50_D4ZL83
contig_11	cds	64867	66408	+	GJAFJC_04425	841.0	1.8e-305	0.998	0.869	0.854	UniRef:UniRef50_P0AFA7
contig_11	cds	66554	67084	+	GJAFJC_04426	320.0	6.1e-112	1.0	1.0	0.847	UniRef:UniRef50_M4U622
contig_11	cds	67130	68398	-	GJAFJC_04427	837.0	3.4e-310	1.0	1.0	0.991	BlastRules:WP_000457616
contig_11	cds	68398	68817	-	GJAFJC_04428	196.0	6.4e-64	0.986	0.919	0.701	UniRef:UniRef50_A0A2X2GI67
contig_11	ncRNA	68877	68955	-	GJAFJC_04429	111.9	1.4e-19	-	-	-	RFAM:RF00119
contig_11	cds	69189	70100	+	GJAFJC_04430	573.0	5.8e-210	1.0	1.0	0.997	BlastRules:WP_001336523
contig_11	cds	70307	70753	-	GJAFJC_04431	295.0	8.3e-103	0.973	0.980	0.910	UniRef:UniRef50_A0A7L6CKX3
contig_11	cds	70845	71504	-	GJAFJC_04432	390.0	1.5e-137	1.0	0.823	0.849	UniRef:UniRef50_P76004
contig_11	cds	71576	71869	-	GJAFJC_04433	104.0	1.1e-28	0.918	0.832	0.539	UniRef:UniRef50_Q15S25
contig_11	cds	72110	72511	+	GJAFJC_04434	166.0	3.2e-52	1.0	1.0	0.617	UniRef:UniRef50_UPI000BE620B4
contig_11	cds	72614	72982	-	GJAFJC_04435	213.0	3.9e-71	0.943	0.935	0.904	UniRef:UniRef50_A0A377DDM5
contig_11	cds	73502	74197	+	GJAFJC_04436	357.0	1.0e-124	1.013	1.0	0.774	UniRef:UniRef50_A0A2X4T9B7
contig_11	cds	74221	75033	+	GJAFJC_04437	452.0	1.6e-160	0.996	0.903	0.851	UniRef:UniRef50_C4K837
contig_11	cds	75037	75303	+	GJAFJC_04438	117.0	3.5e-34	0.977	0.925	0.709	UniRef:UniRef50_P0A734
contig_11	cds	75668	75994	-	GJAFJC_04439	-	-	-	-	-	-
contig_11	cds	76648	76932	+	GJAFJC_04440	-	-	-	-	-	-
contig_11	cds	76942	77271	+	GJAFJC_04441	140.0	9.4e-43	1.0	1.0	0.642	UniRef:UniRef50_C5BD74
contig_11	cds	77327	78775	-	GJAFJC_04442	687.0	5.1e-246	1.124	1.013	0.666	UniRef:UniRef50_A0A3S4M9M6
contig_11	cds	79006	79989	-	GJAFJC_04443	-	-	-	-	-	-
contig_11	cds	80389	80607	-	GJAFJC_04444	112.0	7.6e-33	0.931	0.882	0.925	UniRef:UniRef50_A0A7H9K3Q3
contig_11	cds	80739	81752	-	GJAFJC_04445	478.0	1.8e-169	0.822	0.908	0.856	UniRef:UniRef50_A0A377DDJ4
contig_11	cds	82598	82846	-	GJAFJC_04446	156.0	7.2e-50	0.988	0.890	1.0	UniRef:UniRef50_P75994
contig_11	cds	82959	83225	-	GJAFJC_04447	-	-	1.0	1.0	0.989	NCBIProtein:AAC74250.1
contig_11	cds	83569	83805	-	GJAFJC_04448	127.0	1.2e-38	0.859	0.848	0.970	UniRef:UniRef50_A0A377K7Z3
contig_11	cds	84119	85330	+	GJAFJC_04449	779.0	5.7e-288	1.0	1.0	0.978	BlastRules:WP_001299269
contig_11	cds	85535	86266	+	GJAFJC_04450	495.0	7.1e-181	1.0	1.0	0.992	BlastRules:WP_000332303
contig_11	cds	86487	86891	+	GJAFJC_04451	271.0	2.9e-93	1.0	0.838	1.0	UniRef:UniRef50_P75988
