ID or #		Start	End	Type	Contig
BMIABBIL_03890		4079727	4079969	complete	NODE_2_length_769980_cov_31.371631:526084-525842
BMIABBIL_03891		4079969	4080151	complete	NODE_2_length_769980_cov_31.371631:525842-525660
BMIABBIL_03892		4080299	4081228	complete	NODE_2_length_769980_cov_31.371631:525512-524583
BMIABBIL_03893		4081225	4081860	complete	NODE_2_length_769980_cov_31.371631:524586-523951
BMIABBIL_03894		4081857	4082759	complete	NODE_2_length_769980_cov_31.371631:523954-523052
BMIABBIL_03895		4082772	4085186	complete	NODE_2_length_769980_cov_31.371631:523039-520625
BMIABBIL_03896		4085235	4085822	complete	NODE_2_length_769980_cov_31.371631:520576-519989
BMIABBIL_03897		4086016	4086849	complete	NODE_2_length_769980_cov_31.371631:519795-518962
BMIABBIL_03898		4087002	4088057	partial	NODE_2_length_769980_cov_31.371631:518993-518384
BMIABBIL_03905		4094723	4095982	complete	NODE_2_length_769980_cov_31.371631:515291-514032
BMIABBIL_03906		4095979	4097448	complete	NODE_2_length_769980_cov_31.371631:514035-512566
BMIABBIL_03907		4097736	4098572	complete	NODE_2_length_769980_cov_31.371631:512278-511442
BMIABBIL_03908		4098556	4099494	complete	NODE_2_length_769980_cov_31.371631:511458-510520
BMIABBIL_03909		4099491	4100525	complete	NODE_2_length_769980_cov_31.371631:510523-509489
BMIABBIL_03910		4100810	4101430	complete	NODE_2_length_769980_cov_31.371631:509204-508584
BMIABBIL_03911		4101690	4102673	complete	NODE_2_length_769980_cov_31.371631:508324-507341
BMIABBIL_03912		4102822	4103496	complete	NODE_2_length_769980_cov_31.371631:507192-506518
BMIABBIL_03913		4103602	4104975	complete	NODE_2_length_769980_cov_31.371631:506412-505039
BMIABBIL_03914		4104972	4105670	complete	NODE_2_length_769980_cov_31.371631:505042-504344
BMIABBIL_03915		4105820	4106320	complete	NODE_2_length_769980_cov_31.371631:504194-503694
BMIABBIL_03916		4106469	4107371	complete	NODE_2_length_769980_cov_31.371631:470825-469923
BMIABBIL_03917		4107317	4107421	complete	NODE_2_length_769980_cov_31.371631:469977-469873
BMIABBIL_03918		4107552	4108514	complete	NODE_2_length_769980_cov_31.371631:469742-468780
BMIABBIL_03919		4108834	4109823	complete	NODE_2_length_769980_cov_31.371631:468460-467471
BMIABBIL_03920		4109930	4110685	complete	NODE_2_length_769980_cov_31.371631:467364-466609
BMIABBIL_03921		4110740	4111507	complete	NODE_2_length_769980_cov_31.371631:466554-465787
BMIABBIL_03922		4111615	4112214	complete	NODE_2_length_769980_cov_31.371631:465679-465080
BMIABBIL_03923		4112315	4112755	complete	NODE_2_length_769980_cov_31.371631:464979-464539
BMIABBIL_03924		4112967	4113266	complete	NODE_2_length_769980_cov_31.371631:464327-464028
BMIABBIL_03925		4113293	4113721	complete	NODE_2_length_769980_cov_31.371631:464001-463573
BMIABBIL_03926		4113726	4114472	complete	NODE_2_length_769980_cov_31.371631:463568-462822
BMIABBIL_03927		4114569	4115579	complete	NODE_2_length_769980_cov_31.371631:462725-461715
BMIABBIL_03928		4115714	4117222	complete	NODE_2_length_769980_cov_31.371631:461580-460072
BMIABBIL_03929		4117245	4118090	complete	NODE_2_length_769980_cov_31.371631:460049-459204
BMIABBIL_03930		4118521	4118760	partial	NODE_2_length_769980_cov_31.371631:458773-458538
BMIABBIL_03931		4118845	4119330	partial	NODE_2_length_769980_cov_31.371631:457010-456527
BMIABBIL_03932		4119423	4120349	complete	NODE_2_length_769980_cov_31.371631:456434-455508
BMIABBIL_03933		4120416	4121747	complete	NODE_2_length_769980_cov_31.371631:455441-454110
BMIABBIL_03934		4121757	4122287	complete	NODE_2_length_769980_cov_31.371631:454100-453570
BMIABBIL_03935		4122380	4123234	complete	NODE_2_length_769980_cov_31.371631:453477-452623
BMIABBIL_03936		4123431	4124456	complete	NODE_2_length_769980_cov_31.371631:452426-451401
BMIABBIL_03937		4124612	4126810	complete	NODE_2_length_769980_cov_31.371631:451245-449047
BMIABBIL_03938		4127013	4127225	complete	NODE_2_length_769980_cov_31.371631:448844-448632
BMIABBIL_03939		4127286	4127894	complete	NODE_2_length_769980_cov_31.371631:448571-447963
BMIABBIL_03940		4128078	4128395	complete	NODE_2_length_769980_cov_31.371631:447779-447462
BMIABBIL_03941		4128672	4129832	complete	NODE_2_length_769980_cov_31.371631:447185-446025
BMIABBIL_03942		4129835	4132267	complete	NODE_2_length_769980_cov_31.371631:446022-443590
BMIABBIL_03943		4132616	4133506	complete	NODE_2_length_769980_cov_31.371631:440552-439662
BMIABBIL_03944		4133835	4136015	complete	NODE_2_length_769980_cov_31.371631:439333-437153
BMIABBIL_03945		4136108	4137013	complete	NODE_2_length_769980_cov_31.371631:437060-436155
BMIABBIL_03946		4137040	4137657	complete	NODE_2_length_769980_cov_31.371631:436128-435511
BMIABBIL_03947		4137932	4139035	complete	NODE_2_length_769980_cov_31.371631:435180-434077
BMIABBIL_03948		4139046	4139708	complete	NODE_2_length_769980_cov_31.371631:434066-433404
BMIABBIL_03949		4139720	4142221	complete	NODE_2_length_769980_cov_31.371631:433392-430891
BMIABBIL_03950		4142530	4143609	complete	NODE_2_length_769980_cov_31.371631:430582-429503
BMIABBIL_03951		4143624	4143944	complete	NODE_2_length_769980_cov_31.371631:429488-429168
BMIABBIL_03952		4143995	4146292	complete	NODE_2_length_769980_cov_31.371631:429117-426820
BMIABBIL_03953		4146258	4147136	complete	NODE_2_length_769980_cov_31.371631:426854-425976
BMIABBIL_03954		4147138	4147479	complete	NODE_2_length_769980_cov_31.371631:425974-425633
BMIABBIL_03955		4147466	4148317	complete	NODE_2_length_769980_cov_31.371631:425646-424795
BMIABBIL_03956		4148532	4150265	complete	NODE_2_length_769980_cov_31.371631:424580-422847
BMIABBIL_03957		4150447	4153098	complete	NODE_2_length_769980_cov_31.371631:422665-420014
BMIABBIL_03958		4153696	4154847	complete	NODE_2_length_769980_cov_31.371631:419590-418439
BMIABBIL_03959		4155001	4156005	complete	NODE_2_length_769980_cov_31.371631:418285-417281
BMIABBIL_03960		4156013	4156789	complete	NODE_2_length_769980_cov_31.371631:417273-416497
BMIABBIL_03961		4156850	4158223	complete	NODE_2_length_769980_cov_31.371631:416436-415063
BMIABBIL_03962		4158490	4159407	complete	NODE_2_length_769980_cov_31.371631:414796-413879
BMIABBIL_03963		4159390	4160790	complete	NODE_2_length_769980_cov_31.371631:413896-412496
BMIABBIL_03964		4161067	4161771	complete	NODE_2_length_769980_cov_31.371631:412219-411515
BMIABBIL_03965		4161771	4162130	complete	NODE_2_length_769980_cov_31.371631:411515-411156
BMIABBIL_03966		4162170	4163270	complete	NODE_2_length_769980_cov_31.371631:411116-410016
BMIABBIL_03967		4163639	4165483	complete	NODE_2_length_769980_cov_31.371631:409647-407803
BMIABBIL_03968		4165428	4166285	complete	NODE_2_length_769980_cov_31.371631:407858-407001
BMIABBIL_03969		4166662	4168199	complete	NODE_2_length_769980_cov_31.371631:406624-405087
BMIABBIL_03970		4168372	4168447	complete	NODE_2_length_769980_cov_31.371631:404914-404839
BMIABBIL_03971		4168643	4171543	complete	NODE_2_length_769980_cov_31.371631:404643-401743
BMIABBIL_03972		4171641	4171751	complete	NODE_2_length_769980_cov_31.371631:401645-401535
BMIABBIL_03973		4172057	4173085	complete	NODE_2_length_769980_cov_31.371631:401229-400201
BMIABBIL_03974		4173082	4174047	complete	NODE_2_length_769980_cov_31.371631:400204-399239
BMIABBIL_03975		4174076	4175002	complete	NODE_2_length_769980_cov_31.371631:399210-398284
BMIABBIL_03976		4175388	4175463	complete	NODE_2_length_769980_cov_31.371631:397898-397823
BMIABBIL_03977		4175472	4175556	complete	NODE_2_length_769980_cov_31.371631:397814-397730
BMIABBIL_03978		4175673	4175747	complete	NODE_2_length_769980_cov_31.371631:397613-397539
BMIABBIL_03979		4175754	4175829	complete	NODE_2_length_769980_cov_31.371631:397532-397457
BMIABBIL_03980		4175944	4177128	complete	NODE_2_length_769980_cov_31.371631:397342-396158
BMIABBIL_03981		4177358	4177741	complete	NODE_2_length_769980_cov_31.371631:395928-395545
BMIABBIL_03982		4177743	4178288	complete	NODE_2_length_769980_cov_31.371631:395543-394998
BMIABBIL_03983		4178447	4178875	complete	NODE_2_length_769980_cov_31.371631:394839-394411
BMIABBIL_03984		4178879	4179583	complete	NODE_2_length_769980_cov_31.371631:394407-393703
BMIABBIL_03985		4179996	4180493	complete	NODE_2_length_769980_cov_31.371631:393290-392793
BMIABBIL_03986		4180560	4180925	complete	NODE_2_length_769980_cov_31.371631:392726-392361
BMIABBIL_03987		4181245	4185273	complete	NODE_2_length_769980_cov_31.371631:392041-388013
BMIABBIL_03988		4185350	4189573	complete	NODE_2_length_769980_cov_31.371631:387936-383713
BMIABBIL_03989		4189786	4190325	complete	NODE_2_length_769980_cov_31.371631:383500-382961
BMIABBIL_03990		4190735	4191868	complete	NODE_2_length_769980_cov_31.371631:382551-381418
BMIABBIL_03991		4191865	4192635	complete	NODE_2_length_769980_cov_31.371631:381421-380651
BMIABBIL_03992		4192637	4192837	complete	NODE_2_length_769980_cov_31.371631:380649-380449
BMIABBIL_03993		4192821	4193576	complete	NODE_2_length_769980_cov_31.371631:380465-379710
BMIABBIL_03994		4193569	4194204	complete	NODE_2_length_769980_cov_31.371631:379717-379082
BMIABBIL_03995		4194204	4196099	complete	NODE_2_length_769980_cov_31.371631:379082-377187
BMIABBIL_03996		4196332	4196808	complete	NODE_2_length_769980_cov_31.371631:376954-376478
BMIABBIL_03997		4196903	4197676	complete	NODE_2_length_769980_cov_31.371631:376383-375610
BMIABBIL_03998		4197716	4198780	complete	NODE_2_length_769980_cov_31.371631:375570-374506
BMIABBIL_03999		4198790	4199461	complete	NODE_2_length_769980_cov_31.371631:374496-373825
BMIABBIL_04000		4199504	4200094	complete	NODE_2_length_769980_cov_31.371631:373782-373192
BMIABBIL_04001		4200281	4200553	complete	NODE_2_length_769980_cov_31.371631:373005-372733
BMIABBIL_04002		4200626	4201261	complete	NODE_2_length_769980_cov_31.371631:372660-372025
BMIABBIL_04003		4201263	4201688	complete	NODE_2_length_769980_cov_31.371631:372023-371598
BMIABBIL_04004		4201926	4203323	partial	NODE_2_length_769980_cov_31.371631:371360-371617,NODE_2_length_769980_cov_31.371631:371156-370359
BMIABBIL_04005		4203320	4204645	complete	NODE_2_length_769980_cov_31.371631:370362-369037
BMIABBIL_04006		4204642	4205931	complete	NODE_2_length_769980_cov_31.371631:369040-367751
BMIABBIL_04007		4205943	4207532	complete	NODE_2_length_769980_cov_31.371631:367739-366150
BMIABBIL_04008		4208150	4209687	complete	NODE_2_length_769980_cov_31.371631:365532-363995
BMIABBIL_04009		4209774	4209849	complete	NODE_2_length_769980_cov_31.371631:363908-363833
BMIABBIL_04010		4210045	4212945	complete	NODE_2_length_769980_cov_31.371631:363637-360737
BMIABBIL_04011		4213044	4213154	complete	NODE_2_length_769980_cov_31.371631:360638-360528
BMIABBIL_04013		4213680	4214123	partial	NODE_2_length_769980_cov_31.371631:360231-359793
BMIABBIL_04014		4214280	4215209	complete	NODE_2_length_769980_cov_31.371631:359636-358707
BMIABBIL_04015		4215478	4217079	complete	NODE_2_length_769980_cov_31.371631:358438-356837
BMIABBIL_04016		4217109	4218413	complete	NODE_2_length_769980_cov_31.371631:356807-355503
BMIABBIL_04017		4218596	4220332	complete	NODE_2_length_769980_cov_31.371631:355320-353584
BMIABBIL_04018		4220301	4222487	complete	NODE_2_length_769980_cov_31.371631:353615-351429
BMIABBIL_04019		4222804	4223628	complete	NODE_2_length_769980_cov_31.371631:351112-350288
BMIABBIL_04020		4223828	4227511	complete	NODE_2_length_769980_cov_31.371631:350088-346405
BMIABBIL_04021		4227731	4229362	complete	NODE_2_length_769980_cov_31.371631:346185-344554
BMIABBIL_04022		4229453	4230142	complete	NODE_2_length_769980_cov_31.371631:344463-343774
BMIABBIL_04023		4230354	4231226	complete	NODE_2_length_769980_cov_31.371631:337466-336594
BMIABBIL_04024		4231359	4231631	complete	NODE_2_length_769980_cov_31.371631:336461-336189
BMIABBIL_04025		4231884	4233233	complete	NODE_2_length_769980_cov_31.371631:335936-334587
BMIABBIL_04026		4233758	4235407	complete	NODE_2_length_769980_cov_31.371631:334062-332413
BMIABBIL_04027		4235906	4236148	complete	NODE_2_length_769980_cov_31.371631:331914-331672
BMIABBIL_04028		4236262	4236900	complete	NODE_2_length_769980_cov_31.371631:331558-330920
BMIABBIL_04029		4236897	4237634	complete	NODE_2_length_769980_cov_31.371631:330923-330186
BMIABBIL_04030		4237634	4239730	complete	NODE_2_length_769980_cov_31.371631:330186-328090
BMIABBIL_04031		4240325	4240735	partial	NODE_2_length_769980_cov_31.371631:327495-327307
BMIABBIL_04033		4242626	4243516	complete	NODE_2_length_769980_cov_31.371631:327211-326321
BMIABBIL_04034		4243531	4245075	complete	NODE_2_length_769980_cov_31.371631:326306-324762
BMIABBIL_04035		4245229	4246419	complete	NODE_2_length_769980_cov_31.371631:324608-323418
BMIABBIL_04036		4246512	4246607	complete	NODE_2_length_769980_cov_31.371631:323325-323230
BMIABBIL_04037		4246784	4247899	complete	NODE_2_length_769980_cov_31.371631:323053-321938
BMIABBIL_04038		4247971	4249311	complete	NODE_2_length_769980_cov_31.371631:321866-320526
BMIABBIL_04039		4249554	4250474	complete	NODE_2_length_769980_cov_31.371631:320283-319363
BMIABBIL_04040		4250449	4250601	complete	NODE_2_length_769980_cov_31.371631:319388-319236
BMIABBIL_04041		4250703	4250897	complete	NODE_2_length_769980_cov_31.371631:319134-318940
BMIABBIL_04042		4250955	4252283	complete	NODE_2_length_769980_cov_31.371631:318882-317554
BMIABBIL_04043		4252506	4253003	complete	NODE_2_length_769980_cov_31.371631:317331-316834
BMIABBIL_04044		4253016	4253888	complete	NODE_2_length_769980_cov_31.371631:316821-315949
BMIABBIL_04045		4254043	4256466	complete	NODE_2_length_769980_cov_31.371631:315794-313371
BMIABBIL_04046		4256637	4257005	complete	NODE_2_length_769980_cov_31.371631:313200-312832
BMIABBIL_04047		4257115	4257723	complete	NODE_2_length_769980_cov_31.371631:312722-312114
BMIABBIL_04048		4257796	4259121	complete	NODE_2_length_769980_cov_31.371631:312041-310716
BMIABBIL_04049		4259237	4259446	complete	NODE_2_length_769980_cov_31.371631:310600-310391
BMIABBIL_04050		4259488	4260003	complete	NODE_2_length_769980_cov_31.371631:310349-309834
BMIABBIL_04051		4260321	4260575	complete	NODE_2_length_769980_cov_31.371631:309516-309262
BMIABBIL_04052		4260599	4261306	complete	NODE_2_length_769980_cov_31.371631:309238-308531
BMIABBIL_04053		4261669	4262706	complete	NODE_2_length_769980_cov_31.371631:308168-307131
BMIABBIL_04054		4262840	4263082	complete	NODE_2_length_769980_cov_31.371631:306997-306755
BMIABBIL_04055		4263248	4264231	complete	NODE_2_length_769980_cov_31.371631:306589-305606
BMIABBIL_04056		4264314	4265729	complete	NODE_2_length_769980_cov_31.371631:305523-304108
BMIABBIL_04057		4265782	4266861	complete	NODE_2_length_769980_cov_31.371631:304055-302976
BMIABBIL_04058		4267114	4268307	complete	NODE_2_length_769980_cov_31.371631:302723-301530
BMIABBIL_04059		4268809	4269012	complete	NODE_2_length_769980_cov_31.371631:301028-300825
BMIABBIL_04060		4269414	4270127	complete	NODE_2_length_769980_cov_31.371631:300423-299710
BMIABBIL_04061		4270238	4270654	complete	NODE_2_length_769980_cov_31.371631:299599-299183
BMIABBIL_04062		4270658	4271014	complete	NODE_2_length_769980_cov_31.371631:299179-298823
BMIABBIL_04063		4271049	4273871	complete	NODE_2_length_769980_cov_31.371631:298788-295966
BMIABBIL_04064		4274125	4274661	complete	NODE_2_length_769980_cov_31.371631:295712-295176
BMIABBIL_04065		4274760	4275041	complete	NODE_2_length_769980_cov_31.371631:295077-294796
BMIABBIL_04066		4275471	4277057	complete	NODE_2_length_769980_cov_31.371631:294366-292780
BMIABBIL_04067		4277060	4277383	complete	NODE_2_length_769980_cov_31.371631:292777-292454
BMIABBIL_04068		4277469	4277933	complete	NODE_2_length_769980_cov_31.371631:292368-291904
BMIABBIL_04069		4278479	4279828	complete	NODE_2_length_769980_cov_31.371631:291358-290009
BMIABBIL_04070		4279980	4281629	complete	NODE_2_length_769980_cov_31.371631:289857-288208
BMIABBIL_04071		4281783	4283075	complete	NODE_2_length_769980_cov_31.371631:288054-286762
BMIABBIL_04072		4283253	4284902	complete	NODE_2_length_769980_cov_31.371631:286584-284935
BMIABBIL_04073		4284899	4285213	complete	NODE_2_length_769980_cov_31.371631:284938-284624
BMIABBIL_04074		4285413	4287371	complete	NODE_2_length_769980_cov_31.371631:284424-282466
BMIABBIL_04075		4287764	4289200	complete	NODE_2_length_769980_cov_31.371631:282073-280637
BMIABBIL_04076		4289245	4289811	complete	NODE_2_length_769980_cov_31.371631:280592-280026
BMIABBIL_04077		4289808	4290479	complete	NODE_2_length_769980_cov_31.371631:280029-279358
BMIABBIL_04078		4290476	4291432	complete	NODE_2_length_769980_cov_31.371631:279361-278405
BMIABBIL_04079		4291548	4293170	complete	NODE_2_length_769980_cov_31.371631:278289-276667
BMIABBIL_04080		4293163	4293546	complete	NODE_2_length_769980_cov_31.371631:276674-276291
BMIABBIL_04081		4293543	4294139	complete	NODE_2_length_769980_cov_31.371631:276294-275698
BMIABBIL_04082		4294481	4295794	complete	NODE_2_length_769980_cov_31.371631:275356-274043
BMIABBIL_04083		4296436	4297125	complete	NODE_2_length_769980_cov_31.371631:273401-272712
BMIABBIL_04084		4297219	4298898	complete	NODE_2_length_769980_cov_31.371631:272618-270939
BMIABBIL_04085		4298947	4299366	complete	NODE_2_length_769980_cov_31.371631:270890-270471
BMIABBIL_04086		4299564	4301030	complete	NODE_2_length_769980_cov_31.371631:270273-268807
BMIABBIL_04087		4301027	4303078	complete	NODE_2_length_769980_cov_31.371631:268810-266759
BMIABBIL_04088		4303078	4304109	complete	NODE_2_length_769980_cov_31.371631:266759-265728
BMIABBIL_04089		4304128	4304403	complete	NODE_2_length_769980_cov_31.371631:265709-265434
BMIABBIL_04090		4304612	4306597	complete	NODE_2_length_769980_cov_31.371631:265225-263240
BMIABBIL_04097		4313350	4313799	partial	NODE_2_length_769980_cov_31.371631:262792-262655
BMIABBIL_04098		4313868	4314197	complete	NODE_2_length_769980_cov_31.371631:262586-262257
BMIABBIL_04099		4314344	4315102	complete	NODE_2_length_769980_cov_31.371631:262222-261464
BMIABBIL_04100		4315104	4315538	complete	NODE_2_length_769980_cov_31.371631:261462-261028
BMIABBIL_04101		4315525	4316082	complete	NODE_2_length_769980_cov_31.371631:261041-260484
BMIABBIL_04102		4316082	4317218	complete	NODE_2_length_769980_cov_31.371631:260484-259348
BMIABBIL_04103		4317215	4317895	complete	NODE_2_length_769980_cov_31.371631:259351-258671
BMIABBIL_04104		4318006	4318764	complete	NODE_2_length_769980_cov_31.371631:258560-257802
BMIABBIL_04105		4318761	4319606	complete	NODE_2_length_769980_cov_31.371631:257805-256960
BMIABBIL_04106		4319599	4320663	complete	NODE_2_length_769980_cov_31.371631:256967-255903
BMIABBIL_04107		4320663	4321247	complete	NODE_2_length_769980_cov_31.371631:255903-255319
BMIABBIL_04108		4321244	4321696	complete	NODE_2_length_769980_cov_31.371631:255322-254870
BMIABBIL_04109		4321697	4322422	complete	NODE_2_length_769980_cov_31.371631:254869-254144
BMIABBIL_04110		4322443	4322811	complete	NODE_2_length_769980_cov_31.371631:254123-253755
BMIABBIL_04111		4323336	4324352	complete	NODE_2_length_769980_cov_31.371631:253230-252214
BMIABBIL_04112		4324377	4325165	complete	NODE_2_length_769980_cov_31.371631:252189-251401
BMIABBIL_04113		4325298	4325741	complete	NODE_2_length_769980_cov_31.371631:251268-250825
BMIABBIL_04114		4326399	4326734	complete	NODE_2_length_769980_cov_31.371631:250719-250384
BMIABBIL_04115		4327135	4329363	complete	NODE_2_length_769980_cov_31.371631:249983-247755
BMIABBIL_04116		4329360	4330238	complete	NODE_2_length_769980_cov_31.371631:247758-246880
BMIABBIL_04117		4330502	4332004	complete	NODE_2_length_769980_cov_31.371631:246616-245114
BMIABBIL_04118		4332116	4332205	complete	NODE_2_length_769980_cov_31.371631:245002-244913
BMIABBIL_04119		4332181	4333281	complete	NODE_2_length_769980_cov_31.371631:244937-243837
BMIABBIL_04120		4333282	4333950	complete	NODE_2_length_769980_cov_31.371631:243836-243168
BMIABBIL_04121		4333947	4335590	complete	NODE_2_length_769980_cov_31.371631:243171-241528
BMIABBIL_04122		4335694	4337031	complete	NODE_2_length_769980_cov_31.371631:241424-240087
BMIABBIL_04123		4337168	4337929	complete	NODE_2_length_769980_cov_31.371631:239950-239189
BMIABBIL_04124		4338254	4340524	complete	NODE_2_length_769980_cov_31.371631:238864-236594
BMIABBIL_04125		4340720	4341628	complete	NODE_2_length_769980_cov_31.371631:236398-235490
BMIABBIL_04126		4341911	4343266	complete	NODE_2_length_769980_cov_31.371631:235207-233852
BMIABBIL_04127		4343381	4344790	complete	NODE_2_length_769980_cov_31.371631:233737-232328
BMIABBIL_04128		4344929	4345558	complete	NODE_2_length_769980_cov_31.371631:232189-231560
BMIABBIL_04129		4345680	4347326	complete	NODE_2_length_769980_cov_31.371631:231438-229792
BMIABBIL_04130		4347404	4348744	complete	NODE_2_length_769980_cov_31.371631:229714-228374
BMIABBIL_04131		4349315	4350034	complete	NODE_2_length_769980_cov_31.371631:227803-227084
BMIABBIL_04132		4350031	4351662	complete	NODE_2_length_769980_cov_31.371631:227087-225456
BMIABBIL_04133		4351843	4352073	complete	NODE_2_length_769980_cov_31.371631:225275-225045
BMIABBIL_04134		4352085	4352357	complete	NODE_2_length_769980_cov_31.371631:225033-224761
BMIABBIL_04135		4352584	4352880	complete	NODE_2_length_769980_cov_31.371631:224534-224238
BMIABBIL_04136		4352908	4353081	complete	NODE_2_length_769980_cov_31.371631:224210-224037
BMIABBIL_04137		4353200	4354717	complete	NODE_2_length_769980_cov_31.371631:223918-222401
BMIABBIL_04138		4354954	4356411	complete	NODE_2_length_769980_cov_31.371631:222164-220707
BMIABBIL_04139		4356470	4358617	complete	NODE_2_length_769980_cov_31.371631:220648-218501
BMIABBIL_04140		4358697	4360031	complete	NODE_2_length_769980_cov_31.371631:218421-217087
BMIABBIL_04141		4360396	4361934	complete	NODE_2_length_769980_cov_31.371631:216722-215184
BMIABBIL_04142		4362551	4362626	complete	NODE_2_length_769980_cov_31.371631:214567-214492
BMIABBIL_04143		4362733	4363308	complete	NODE_2_length_769980_cov_31.371631:214385-213810
BMIABBIL_04144		4363345	4365042	complete	NODE_2_length_769980_cov_31.371631:213773-212076
BMIABBIL_04145		4365018	4365356	complete	NODE_2_length_769980_cov_31.371631:212100-211762
BMIABBIL_04146		4365472	4366773	complete	NODE_2_length_769980_cov_31.371631:211646-210345
BMIABBIL_04147		4366891	4368327	complete	NODE_2_length_769980_cov_31.371631:210227-208791
BMIABBIL_04148		4368664	4369140	complete	NODE_2_length_769980_cov_31.371631:208454-207978
BMIABBIL_04149		4369156	4370412	complete	NODE_2_length_769980_cov_31.371631:207962-206706
BMIABBIL_04150		4370688	4370981	complete	NODE_2_length_769980_cov_31.371631:206430-206137
BMIABBIL_04151		4371025	4372671	complete	NODE_2_length_769980_cov_31.371631:206093-204447
BMIABBIL_04152		4372809	4373162	complete	NODE_2_length_769980_cov_31.371631:204309-203956
BMIABBIL_04153		4373365	4374234	complete	NODE_2_length_769980_cov_31.371631:203753-202884
BMIABBIL_04154		4374629	4375657	complete	NODE_2_length_769980_cov_31.371631:202489-201461
BMIABBIL_04155		4375699	4376265	complete	NODE_2_length_769980_cov_31.371631:201419-200853
BMIABBIL_04156		4376317	4376442	complete	NODE_2_length_769980_cov_31.371631:200801-200676
BMIABBIL_04157		4376553	4376699	complete	NODE_2_length_769980_cov_31.371631:200565-200419
BMIABBIL_04158		4376875	4377192	complete	NODE_2_length_769980_cov_31.371631:200243-199926
BMIABBIL_04159		4377189	4377722	complete	NODE_2_length_769980_cov_31.371631:199929-199396
BMIABBIL_04160		4377811	4378944	complete	NODE_2_length_769980_cov_31.371631:199307-198174
BMIABBIL_04161		4379007	4379366	complete	NODE_2_length_769980_cov_31.371631:198111-197752
BMIABBIL_04162		4379377	4379772	complete	NODE_2_length_769980_cov_31.371631:197741-197346
BMIABBIL_04163		4379783	4380517	complete	NODE_2_length_769980_cov_31.371631:197335-196601
BMIABBIL_04164		4380510	4382318	complete	NODE_2_length_769980_cov_31.371631:196608-194800
BMIABBIL_04165		4382643	4383620	complete	NODE_2_length_769980_cov_31.371631:194475-193498
BMIABBIL_04166		4383884	4385341	partial	NODE_2_length_769980_cov_31.371631:193234-192123
BMIABBIL_04169		4386047	4389370	complete	NODE_2_length_769980_cov_31.371631:191935-188612
BMIABBIL_04170		4389392	4390360	complete	NODE_2_length_769980_cov_31.371631:188590-187622
BMIABBIL_04171		4390457	4391509	complete	NODE_2_length_769980_cov_31.371631:187525-186473
BMIABBIL_04172		4391604	4392149	complete	NODE_2_length_769980_cov_31.371631:186378-185833
BMIABBIL_04173		4392360	4392435	complete	NODE_2_length_769980_cov_31.371631:185622-185547
BMIABBIL_04174		4392472	4392547	complete	NODE_2_length_769980_cov_31.371631:185510-185435
BMIABBIL_04175		4392583	4392658	complete	NODE_2_length_769980_cov_31.371631:185399-185324
BMIABBIL_04176		4392928	4394067	complete	NODE_2_length_769980_cov_31.371631:185054-183915
BMIABBIL_04177		4394081	4395613	complete	NODE_2_length_769980_cov_31.371631:183901-182369
BMIABBIL_04178		4395585	4396046	complete	NODE_2_length_769980_cov_31.371631:182397-181936
BMIABBIL_04179		4396065	4397402	complete	NODE_2_length_769980_cov_31.371631:181917-180580
BMIABBIL_04180		4397412	4399259	complete	NODE_2_length_769980_cov_31.371631:180570-178723
BMIABBIL_04181		4399252	4400202	complete	NODE_2_length_769980_cov_31.371631:178730-177780
BMIABBIL_04182		4400288	4400596	complete	NODE_2_length_769980_cov_31.371631:177694-177386
BMIABBIL_04183		4400672	4401952	complete	NODE_2_length_769980_cov_31.371631:177310-176030
BMIABBIL_04184		4402038	4403297	complete	NODE_2_length_769980_cov_31.371631:175944-174685
BMIABBIL_04185		4403300	4404304	complete	NODE_2_length_769980_cov_31.371631:174682-173678
BMIABBIL_04186		4404386	4404583	complete	NODE_2_length_769980_cov_31.371631:173596-173399
BMIABBIL_04187		4404687	4405985	complete	NODE_2_length_769980_cov_31.371631:173295-171997
BMIABBIL_04188		4406190	4406615	complete	NODE_2_length_769980_cov_31.371631:171792-171367
BMIABBIL_04189		4406654	4409095	complete	NODE_2_length_769980_cov_31.371631:171328-168887
BMIABBIL_04190		4409275	4410006	complete	NODE_2_length_769980_cov_31.371631:168707-167976
BMIABBIL_04191		4410133	4410534	complete	NODE_2_length_769980_cov_31.371631:167849-167448
BMIABBIL_04192		4410553	4411251	complete	NODE_2_length_769980_cov_31.371631:167429-166731
BMIABBIL_04193		4411302	4411961	complete	NODE_2_length_769980_cov_31.371631:166680-166021
BMIABBIL_04194		4411979	4412377	complete	NODE_2_length_769980_cov_31.371631:166003-165605
BMIABBIL_04195		4412387	4413025	complete	NODE_2_length_769980_cov_31.371631:165595-164957
BMIABBIL_04196		4413028	4414191	complete	NODE_2_length_769980_cov_31.371631:164954-163791
BMIABBIL_04197		4414275	4415900	complete	NODE_2_length_769980_cov_31.371631:163707-162082
BMIABBIL_04198		4416017	4416292	complete	NODE_2_length_769980_cov_31.371631:161965-161690
BMIABBIL_04199		4416441	4416770	complete	NODE_2_length_769980_cov_31.371631:161541-161212
BMIABBIL_04200		4416952	4417701	complete	NODE_2_length_769980_cov_31.371631:161030-160281
BMIABBIL_04201		4417698	4418453	complete	NODE_2_length_769980_cov_31.371631:160284-159529
